text,pseudo_label
"Statement: His biography says he was the top ROTC officer in the nation.
Speaker: john-robitaille (republican party)
Topic: candidates-biography

Analysis: No one was dragged anywhere. It seems Morgan may have read a report of the incident awash in hyperbole and recalled that. There was an incident at the Jordans home, but the police reaction was not nearly as drastic as Morgan described.",0
"Statement: Says he could be the first president in modern history to be outspent.
Speaker: barack-obama (democrat party)
Topic: campaign-finance,history

Analysis: :    Under Shaheens energy legislation, states would be required to report whether they plan to meet the model building codes. Those states that agree to the standards and accept federal dollars would be subject to a certification process to ensure they meet the regulations. But there is nothing in the bill that requires states to take part, nor are there any penalties for non-compliance. The bill is voluntary, not mandatory.",1
"Statement: The IRS doesnt have to prove something against you ... youve got the burden of proof.
Speaker: randy-forbes (republican party)
Topic: legal-issues,taxes

Analysis: ""Currently, Florida is one of only five states in the nation that prohibit citizens from buying electricity from companies that will put solar panels on your home or business,"" says Floridians for Solar Choice website. That statistic comes from a respected academic source that published its findings in 2014. However, the statement doesnt mean that 45 states allow sales. Currently, 24 states specifically allow an entity to build a solar system on a customers property and then sell the power to the customer. In 21 states, the status is unclear or unknown, and pro-solar advocates say few if any sales are happening there.",1
"Statement: Florida students take an array of standardized high stakes tests which eat up as much as 45 school days per year.
Speaker: florida-badass-teachers-association (none party)
Topic: education

Analysis: Santorum said, ""The 97 percent figure thats thrown around, the head of the UN IPC (sic) said that number was pulled out of thin air. It was based on a survey of 77 scientists. ""First, the critic of the 97 percent hes referring to isnt the ""head"" of the UNs climate panel, but an economist who has collaborated with but has since left the IPCC. Second, the 97 percent doesnt come from one specific survey  it appears in at least three. And finally, the study Santorum describes isnt the one the economist objects to. Moreover, Tol himself doesnt refute the notion of broad scientific consensus on man-made climate change. Correction, Sept.  3, 2015, 10:45a. m: Cook's analysis looked at over4,000 studies that took a position on man-made climate change.",0
"Statement: From 2014 to 2015, Austins murder rate is up a whopping 83 percent.
Speaker: bill-oreilly (none party)
Topic: city-government,crime,criminal-justice

Analysis: Pryors campaign ad said Cotton voted to turn Medicare into a voucher system. Liberal and conservative experts have debated whether its a voucher system in every sense of the word. When we set aside the negative connotation that Democrats want to pin to Ryans proposal by using the word ""voucher,"" we think its still an accurate way to describe the process of encouraging seniors to shop for their own plans from private insurers. The ""voucher system"" is the colloquial way to refer to a program that gives people credit to purchase something.",0
"Statement: It is against the law for the NSA to record or monitor Americans phone calls without getting a specific FISA warrant to do so.
Speaker: lynn-westmoreland (republican party)
Topic: privacy,terrorism

Analysis: Scott reassured Floridas economic development leaders, ""We have every reason to brag about whats going on in our state. ""We found his example of the plummeting unemployment rate over 20 months is not something to tout. The shrinking workforce can be attributed to a number of factors, but the fact that Florida is last in the nation when it comes to long-term unemployment cant be ignored. A major factor in the drop in unemployment is the exodus of people who have simply given up looking for work. Job creation, meanwhile, has been below-average. So is the unemployment rate decline a positive economic sign for Florida?PolitiFact Florida is partnering with 10 News for the election.",1
"Statement: Hillary Clinton was against setting a deadline for withdrawal, but now she wants a ""precipitous withdrawal"" regardless of ""conditions on the ground"" or ""consequences of a defeat for the United States,"" an RNC radio ad.
Speaker: republican-national-committee-republican (republican party)
Topic: iraq

Analysis: We have the discretion to change the law. Will is making a broad statement here and leaves out a few details.",0
"Statement: In 2009, Yost spent 2.5 times more money than it took to run the (prosecutors) office before he got there.
Speaker: progressohio (none party)
Topic: job-accomplishments

Analysis: Herring wrote, ""According to U. S.  Census data, by age 65, the average women will have lost $431,000 throughout her working career as a result of the pay gap. ""The much-used figure accurately describes the disparity in the median earnings of men and women over a 40-year career. Its widely accepted by economists that sexism plays a role in the gap, although, perhaps, not the lead part. We quibble, however, with the part of the statement saying the average woman will have ""lost"" that sum. It ignores the fact that many women chose to go into lower-paying fields than men and make other lifestyle decisions that affect their career earnings.",0
"Statement: In this bill that Ive just signed, we dont cut anybodys salary. We dont take away their pension. And we dont destroy their health care.
Speaker: john-kasich (republican party)
Topic: government-efficiency,labor,state-budget

Analysis: Chris Sununu says crime is rising in Manchester and has gone up 19 percent under Mayor Ted Gatsas. But looking at recent crime stats from the Manchester Police Department shows crime did increase by 19 percent from 2008 to 2015. However, Gatsas wasnt in office that whole time and more recent data shows crime in the Queen City to be dropping or holding steady. Its also dubious to link a crime rate, for good or ill, to any specific administration.",1
"Statement: The United States is ""seeing greater income inequality now than any time since the 1920s.""
Speaker: barack-obama (democrat party)
Topic: economy

Analysis: What answering questions about the Pennsylvania senate race, Fetterman said, ""I am the only candidate that has endorsed Bernie Sanders for president. In PA, I've got Bernie's back. ""We found he is the only statewide candidate in Pennsylvania who has endorsed Sanders. Thats an exaggeration; statewide candidates in Vermont and Iowa have also endorsed Sanders.",1
"Statement: My 7-step plan creates 700,000 jobs in 7 years.
Speaker: rick-scott (republican party)
Topic: economy,government-efficiency,state-budget,taxes

Analysis: And in 1995, he voted against offering drug discounts to state Medicaid programs and public health facilities during a debate on balanced-budget legislation. These votes might indeed have helped the drug industry at crucial times. But they were on narrow amendments to broader bills and are not as significant as McCain's stands on importation and generics, which prompted stiff resistance from big, name-brand drug companies and their allies in Congress.",0
"Statement: (U.S. Rep. Jack Kingston) voted to fund (Obamacare).
Speaker: paul-broun (republican party)
Topic: health-care

Analysis: It could have done  so within the 140-character limit set by Twitter. Preston said:  ""If I had it to do over again, I would certainly throw 'opposed' in  there. ""The GOP's item misrepresents the overall results for Democratic House  incumbents.",0
"Statement: The United States Senate Democrats and Republicans (voted) to keep our government open.
Speaker: barack-obama (democrat party)
Topic: congressional-rules,federal-budget,health-care

Analysis: Abortion opponents may disagree on exactly where on the anti-abortion spectrum Romney falls, and questions have been raised about how fully and quickly Romney made his ideological transition after the event he cites as the spark -- a meeting with a Harvard stem-cell researcher in 2004. Romneys views on abortion are vastly different today than what he expressed in the 1994 and 2002 debates.",0
"Statement: In Ferguson, Mo.,youve got threeblack officers and 50 white officers with a town that is 67 percent African-American.
Speaker: andrea-mitchell (none party)
Topic: crime,public-safety

Analysis: She was for judges deciding on their own, and shes still for judges deciding on their own. Even League of Women Voters Wisconsin executive director Andrea Kaminski told us, ""I dont see that she is straying from anything she said before. ""So while there may be some irony here, and a political card well played by Roggensack, we dont see a substantial change in position.",1
"Statement: The $3.6 billion deficit we inherited has turned into more than a half-billion-dollar surplus.
Speaker: scott-walker (republican party)
Topic: state-budget,state-finances

Analysis: Conners said 88,000 service members are still missing since World War II. The number of missing was recently revised to more than 83,000 missing and unaccounted for, according to the U. S.  Department of Defense.",0
"Statement: Says Republican U.S. Rep. Bob Dold continues to side with his Republican leadership and the NRA in blocking consideration of a bill that would keep firearms out of the hands of people on the terrorist watch list.
Speaker: brad-schneider (democrat party)
Topic: guns

Analysis: All told, Dearborn Muslims, like all U. S.  Muslims, may follow Shariah law in their personal lives and may enter into contracts  such as pre-nuptial agreements  bound by their principles. So may adherents of other religious faiths. And judges may use religious laws to interpret such contracts, providing all parties agree from the beginning. Far as we can tell, though, judges dont use Shariah law in lieu of the U. S.  Constitution or state laws  nor are they doing so in Dearborn.",1
"Statement: Says some Wisconsin state employee contracts gave some employees $4 for bringing in their own lunch.
Speaker: maciver-institute (independent party)
Topic: labor,state-finances

Analysis: If a younger member has an idea, those ideas are often incorporated into a larger bill in committee. ""As for less significant legislation, Edwards, like many members of Congress, sponsored several bills authorizing the naming of post offices in his home state, as Biden correctly states. He also drafted a 2001 Senate resolution honoring Dale Earnhardt after the NASCAR driver was killed in a crash.",0
"Statement: More than 50 percent of immigrants from (El Salvador, Guatemala and Honduras) use at least one major welfare program once they get here.
Speaker: bill-oreilly (none party)
Topic: immigration,welfare

Analysis: If you provide that health care (to those additional Medicaid recipients), someone has to provide that health care. ""To sum up, Warnock said Georgia has the fifth-highest number of uninsured residents. Our research showed hes indeed in the ballpark.",0
"Statement: In the Obama economy ... the youth unemployment rate is double the unemployment rate for all Americans.
Speaker: mitt-romney (republican party)
Topic: economy,jobs

Analysis: (     PolitiFact. com    looked at Romney's abortion record previously; check out our stories     here    and     here    . )McCain's ad accurately conveys Romney's positions now and during the previous times Romney has run for office. The ad clearly labels which statements were made during which campaign.",0
"Statement: Amniocentesis, does, in fact, result more often than not in this country in abortion.
Speaker: rick-santorum (republican party)
Topic: abortion,health-care,public-health

Analysis: That is the more common make of this weapon, although all sides and experts acknowledge the weapon can be converted to an automatic weapon. The bigger concern was the 100-magazine drum. Even in a semi-automatic weapon, that would allow a shooter to fire 100 rounds before reloading, the scary prospect that Johnson appeared to want to reference in his statement.",0
"Statement: The government is going to tell Americans they need to replace functioning stoves in their homes with government-certified stoves and use taxpayer dollars to do so.
Speaker: house-republicans (republican party)
Topic: cap-and-trade,climate-change,energy,environment

Analysis: Gary Sasse said that among six Rhode Island tax-credit programs worth about $35 million, ""three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island. ""Sasse is rounding off some large numbers but he was, in essence, correctly quoting the state report he was citing.",0
"Statement: Mr. Warren compared same-sex couples to incest.
Speaker: barney-frank (democrat party)
Topic: gays-and-lesbians,religion

Analysis: So whats the bottom line?Appearing on a national cable TV show viewed by some 269,000 people, Walker said the states largest structural deficit had come two years earlier, under his Democratic predecessor. He was off by seven years and a political party.",0
"Statement: Says Ted Cruzswife Heidi will be the very first pro-life first lady.
Speaker: james-dobson (republican party)
Topic: abortion

Analysis: Snyder is opposed to expanding Medicaid. He said, ""A study by the University of Virginia pulls back the curtain on Medicaids tragically bad outcomes, including increased risk of adjusted mortality. "" Hes partly right. study in 2010 did find that Medicaid recipients were more likely to die in the hospital during or after operations than all other surgery patients, including those who were uninsured. But he runs into trouble when he suggests that Medicaid is the cause of the high death rate. The authors of the report note that those who qualify for Medicaid are a high-risk group to begin with.",1
"Statement: Says we got a chance to pass what I think is Oregons first human trafficking bill which has increased by 66 percent the calls to the human trafficking hotline.
Speaker: jefferson-smith (democrat party)
Topic: human-rights

Analysis: Tant said Scott only got 60 percent of the teacher pay raise he wanted. The final budget compromise adds thousands of noninstructors into the pay raise mix, which could affect the number of teachers who get raises or at least how much those raises are. Still, we dont know what that will mean on a statewide level because teacher pay is worked out by local districts and their unions. Still, this isnt even what Tant was trying to analyze. She just used a mismatched number.",0
"Statement: Iran ""might not be a superpower, but the threat the government of Iran poses is anything but 'tiny,'"" as Obama says.
Speaker: john-mccain (republican party)
Topic: foreign-policy

Analysis: United States libel laws for public figures are indeed tilted towardmedia outlets and against plaintiffs. However, contrary to what Trump said, plaintiffs can always sue if they wish.",1
"Statement: GM has ""repaid our government loan, in full, with interest, five years ahead of the original schedule.""
Speaker: ed-whitacre (none party)
Topic: bankruptcy,economy,financial-regulation,transportation

Analysis: The U. S.  Census Bureau's most recent estimate  for July 1, 2009  is 727,577. We asked Ed Friedman, a director at Moody's Analytics who covers the Texas economy, about the validity of Perry's comparison of statewide job gains over time with Fort Worth's population in 2010. He called the comparison a reasonable way for Perry ""to give you an idea of the size of the gain. ""Either way, the Fort Worth comparison stands up because no matter which final month is chosen, the number of Texas jobs has gone up more than the population of Fort Worth.",1
"Statement: Of minimum wage workers in Rhode Island only 14 percent serve as sole income earner for their family.
Speaker: mike-stenhouse (newsmaker party)
Topic: economy,jobs

Analysis: Oregon recycling centers can -- and sometimes do -- collect the bags and sell them to others for further recycling. But thats not always possible; sometimes theres just no market for the bags, sometimes the bags cant be saved. (And state recyclers seem to agree that, ultimately, the bags are more trouble than theyre worth.",1
"Statement: From the Do As I Say Not As I Do department: federal employees owe $3.3 billion in back taxes.
Speaker: michael-sullivan (republican party)
Topic: taxes

Analysis: The NRA says Warner ""has supported restrictions on veterans second amendment rights. ""As proof, it cites the senators 2013 vote against an amendment that would have ended a VA policy of submitting the names of veterans it deems mentally unstable to the the FBI for inclusion on a national list of people barred from buying guns. People who didnt serve in the military, by contrast, can only be declared mentally unfit to buy a gun by a judge. What the NRA ignores is that Warner voted for a different amendment that would have opened a appeals route for veterans outside of the VA -- to judges or an independent board. While Warner did not back the change desired by the NRA, he did support a policy change. The NRAs statement is accurate but needs additional information.",1
"Statement: John Boehner has called for repealing the rest of the stimulus, which would raise taxes on 110 million middle class people.
Speaker: austan-goolsbee (democrat party)
Topic: stimulus,taxes,abc-news-week

Analysis: An ad by NextGen Climate Action Committee said Ernst signed a pledge that ""protects tax breaks for companies that ship jobs overseas. ""Ernst signed the Taxpayer Protection pledge, a promise promoted by Americans for Tax Reform, which is a broad vow to oppose all tax increases. It does not specify protecting tax loopholes for companies that have employees overseas. In one instance, Americans for Tax Reform urged signers to vote against a bill that closed one of these loopholes, but the decision was more about stopping a tax increase than protecting outsourcing, and Ernst had yet to sign the pledge then, anyway.",0
"Statement: Two-thirds of the federal budget is permanent law ... its permanently appropriated.
Speaker: ron-johnson (republican party)
Topic: debt,federal-budget,health-care,medicaid,medicare,social-security

Analysis: The details are hazy, he said, but there was also a check for $400 which for a young soldier, seemed much more exciting than a plaque. A second letter from the secretary of the Army offers a bit more detail where Robitaille's memory leaves off. It orders the commanding general of the U. S.  Army Europe and Seventh Army to present the award ""at an appropriate ceremony and that his personal congratulations be conveyed to Lieutenant Robitaille for his achievements along with best wishes for his continued to success.",0
"Statement: States with the most gun laws tend to have the fewest gun deaths.
Speaker: barack-obama (democrat party)
Topic: corrections-and-updates,guns

Analysis: Looking at numbers alone, Carter and Clinton fall into that category. But what we are comparing is primary races then with total fundraising for the general election now. We think 1980 and 1996 certainly fall under ""modern history,"" but the campaign finance picture has changed dramatically since then, and there are important caveats to those races. Those earlier races involved public financing -- this time Obama and Romney are forgoing those dollars.",0
"Statement: Says Obama broke his promise to help homeowners facing foreclosure.
Speaker: crossroads-gps (republican party)
Topic: economy,housing,message-machine-2012

Analysis: Forbes said ""the IRS doesn't have to prove something against you. They can walk in and you've got the burden of proof. ""Hes correct for most tax disputes. As long as no criminal or fraud charges are being tried, and as long as the case is taken up administratively rather than in court, the burden of justifying a taxpayers calculations falls upon the taxpayer. But in the relatively small number of criminal or civil fraud cases, the burden is on the government, just as it is in other types of prosecutions.",0
"Statement: Most women, including 98 percent of Catholic women, have used contraception.
Speaker: cecilia-munoz (newsmaker party)
Topic: families,health-care,religion

Analysis: Florida students take ""an array of standardized high stakes tests which eat up as much as 45 school days per year,"" said James, a Miami-Dade teacher. Test days do appear to have risen in recent years, and students are not only affected by the tests they take themselves, but also by the impact of other students in their school taking tests. Pinpointing the number of days that students take standardized tests is difficult because it varies widely depending by grade, school, district and other factors. In fact, James own district said that the maximum number of hours spent on such tests would equal about 44 hours -- a small fraction of the figure James cited.",1
"Statement: The average age of first marijuana use is 12.
Speaker: protect-families-first (organization party)
Topic: drugs,government-regulation,health-care,legal-issues,marijuana,market-regulation,states

Analysis: OReilly said that from 2014 to 2015, Austins ""murder rate is up a whopping 83 percent. In contrast, if OReilly had pulled back the camera, so to speak, he could have determined that Austin appears on pace to have a lower murder rate in 2015 than in 2014.",0
"Statement: The United States is 65th out of 142 nations and other territories on equal pay.
Speaker: hillary-clinton (democrat party)
Topic: jobs,women

Analysis: In order to do surveillance under Section 704, Deputy U. S.  Attorney General James Cole said at the June hearing, it would require ""identifying that person; identifying the probable cause to believe that that person is involved in either terrorism or foreign intelligence activities; and indicating that we have then the request to the court to allow us to intercept their communications because we've made the showing that they're involved in terrorist or foreign intelligence activities. ""Again, Westmoreland said it is illegal for intelligence officers to listen to the phone calls of Americans without a FISA warrant. The rules are different if youre not a U. S.  citizen.",0
"Statement: Ive never supported a payroll tax.
Speaker: david-dewhurst (republican party)
Topic: taxes

Analysis: Clinton says the U. S.  needs a plan for leaving Iraq, but she has thus far avoided setting a deadline. In her statements on Iraq, Clinton has consistently said the U. S.  commitment of troops in Iraq can be neither open-ended nor set to a rigid deadline.",0
"Statement: Since Barack Obama became president of the United States, 95 percent of economic gains have been made by the richest 1 percent.
Speaker: joe-scarborough (none party)
Topic: income

Analysis: Delaware County had the second-lowest general fund budget in 2009 in the group. While the ProgressOhio video is correct that the amount of spending in the Delaware County prosecutors office jumped during Yosts tenure, it leaves out the caveat that bookkeepingchanges within the county finances helped explain part of those increases. Yosts argument to mitigate the degree to which his budgets increased is well taken.",0
"Statement: Obama never held a single Senate hearing on Afghanistan.
Speaker: john-mccain (republican party)
Topic: foreign-policy

Analysis: But reduced pay is a near certainty in some communities. Kasich says the bill ""didnt cut anybodys wages,"" but some key points are missing from that statement:         Workers who have to pick up an increased portion of their health care and pension premiums will see less take-home pay in their checks unless their public employer raises wages to cover the heightened premiums -- a doubtful proposition if the new law is truely a tool to control labor costs. Those are important pieces of information needed to put Kasichs statement in proper context.",0
"Statement: On serving out his gubernatorial term
Speaker: bob-mcdonnell (republican party)
Topic: elections

Analysis: Piketty and Saez found that economic inequality grew  further by 2005. That year, the top 1 percent of Americans  people with incomes of more than $348,000  received their largest share of national income since 1928. Critics may argue whether this change in income distribution is significant or not, or what it's underlying causes are.",0
"Statement: More people in this country have seen UFOs than I think approve of George Bush's presidency.
Speaker: dennis-kucinich (democrat party)
Topic: bush-administration

Analysis: That's more than all of the people employed in Hernando County, according to the Bureau of Labor Statistics. Or it's equivalent to closing just about every dentist office in the state. The real number in the plan is closer to 660,000 jobs.",0
"Statement: President Obama is a Muslim.
Speaker: 18-percent-american-public (none party)
Topic: candidates-biography,obama-birth-certificate,religion

Analysis: Broun is using that to base his argument since the legislation includes spending for the health care law. However, it was a piece of a much larger spending package that includes defense spending and disaster recovery. Using that logic, Kingston could argue that Broun voted against defense spending.",0
"Statement: Says potential Democratic opponent Mary Burke implemented the policies of Jim Doyle. Those are the policies that, in his last term, saw the state lose more than 133,000 jobs.
Speaker: scott-walker (republican party)
Topic: jobs

Analysis: Obama said, ""The United States Senate  Democrats and Republicans  acted responsibly by voting to keep our government open. ""The president has a point that 25 Republicans backed a procedural motion to proceed to the bill itself. But experts said that when analyzing Obamas comment, its more important to note that not a single Republican ultimately voted ""to keep our government open"" when the chamber took up the bill itself.",0
"Statement: You (Hillary Clinton) get a subpoena, and after getting the subpoena you delete 33,000 emails.
Speaker: donald-trump (republican party)
Topic: history,homeland-security,legal-issues,transparency

Analysis: Mitchell said Ferguson has ""three black officers and 50 white officers with a town that is 67 percent African-American. ""Her numbers are backed up by news reports quoting the city's police chiefand Census data. The only caveat is that a police spokesman now says that the department has four African-Americans, while the chief previously has said three.",0
"Statement: The Supreme Court said the individual mandate is a tax. So its a tax.
Speaker: mitt-romney (republican party)
Topic: health-care,legal-issues,taxes

Analysis: When viewed properly, the turnaround falls a little short of what he says.",0
"Statement: More than 43 percent of all food stamps are given to illegals.
Speaker: facebook-posts (none party)
Topic: immigration

Analysis: Dold has not signed the discharge petition for the ""No Fly, No Buy"" bill, and his voting record (as demonstrated through previous questions and motions to recommit) has not helped to progress a vote on the bill. ""There also is some ambiguity on the intention behind procedural maneuvers. The statement is partially accurate but leaves out important information.",0
"Statement: The United States ranks second worst in income inequality across developed countries, after taxes and transfers.
Speaker: bobby-scott (democrat party)
Topic: economy,income,wealth

Analysis: Our conclusion    The MacIver Institute said Walkers pay proposal would eliminate various state employee contract provisions, including one that ""gave some employees $4 for bringing in their own lunch. ""State dispatchers dont get $4 just for bringing a lunch to work; the reimbursement applies only when they are required to eat while continuing to work through their lunch period. The statement was accurate but needed some clarification.",1
"Statement: Zephyr Teachout says she is against Super PACs despite taking money from Super PAC donors
Speaker: national-republican-congressional-committee (republican party)
Topic: campaign-finance

Analysis: OReilly said that more than 50 percent of immigrants from El Salvador, Guatemala and Honduras use at least one welfare program. Thats correct when looking at households and use a broad definition of ""welfare,""experts told us. But looking at individuals would produce a different, lower percentage. Also, there is a wide disparity depending on what particular welfare program youre looking at. The statement is accurate but needs additional information.",0
"Statement: Says Hillary Clinton said she was under attack (in Bosnia) but the attack turned out to be young girls handing her flowers.
Speaker: donald-trump (republican party)
Topic: ethics

Analysis: Romney has a point that young Americans are hurting in todays job market. Theres no question that employment prospects have dried up for many recent high-school and college graduates.",0
"Statement: Says Ohio Treasurer Josh Mandel first claimed bank fraud in June 2010 but did nothing for more than a year while raising money for his (Republican) Senate campaign.
Speaker: ohio-democratic-party (democrat party)
Topic: government-efficiency,job-accomplishments

Analysis: Santorum told Face the Nation, ""Amniocentesis does, in fact, result more often than not in this country in abortion. ""While no agency or organization we spoke with keeps national statistics, researchers and reports we consulted show that more than 90 percent of amniocenteses result in normal diagnoses  and thus often healthy babies. Meanwhile, perhaps half of parents whose fetuses are diagnosed with abnormalities  mostly those with the most severe, untreatable problems  may go on to end their pregnancies.",0
"Statement: The studies have shown us that [drug testing for welfare recipients] will be saving us money
Speaker: doreen-costa (republican party)
Topic: children,drugs,economy,families,florida,government-regulation,hunger,marijuana,poverty,state-budget,state-finances

Analysis: They are under no obligation to do so. ""So Republicans are right that taxpayer money is being used to subsidize upgraded stoves but they are distorting how the program works. The government is not ""going to tell Americans they need to replace functioning stoves in their homes with 'government-certified' stoves. ""The government is merely offering an incentive to replace them.",1
"Statement: Says Mitt Romney has said different things about whether global warming is caused by humans
Speaker: democratic-national-committee (none party)
Topic: cap-and-trade,climate-change,energy,environment,message-machine-2012

Analysis: He just cited them as types of relationships that should not be eligible for marriage.",1
"Statement: @realDonaldTrump is coming to San Antonio, which is 60% Mexican-AMERICAN.
Speaker: joaquin-castro (democrat party)
Topic: civil-rights,elections,immigration

Analysis: In the Ted Cruz campaign ad, James Dobson says, ""His wife, Heidi, will be the very first pro-life first lady. ""None of the experts we spoke with could cite a first lady publicly commenting on the issue beforeRoe vs.  Wade, except for Jacqueline Kennedy and Lady Bird Johnson. This raises the possibility that other first ladies may have opposed abortion earlier in the countrys history, but never expressed it publicly.",1
"Statement: This president spends 30 times as much money on global warming research as he does on weather forecasting and warning.
Speaker: jim-bridenstine (republican party)
Topic: climate-change,federal-budget,science,weather

Analysis: That brings us to our ruling. The number of calls to the hotline has increased significantly over the past couple years -- even more so than the 66 percent Smith cites if you consider the 2011 figures. Nationally, the figures are up by about the same degree and most callers dont report that they found out about the hotline by way of a poster or other such material.",0
"Statement: Says New Hampshires second congressional district includes two counties where almost 5 percent if not more of residents are enrolled in the states expanded Medicaid program.
Speaker: jack-falanagan (republican party)
Topic: bipartisanship,health-care,medicaid

Analysis: One could argue whether it's wise to meet with leaders of rogue nations. One could also debate whether Obama wrongly downplayed the threat posed by Iran. But Obama never said the threat from Iran was ""tiny"" or ""insignificant,"" only that the threat was tiny in comparison to the threat once posed by the Soviet Union. In fact, Obama has repeatedly called Iran a grave threat.",1
"Statement: Dr. Paul never votes for legislation unless the proposed measure is expressly authorized by the Constitution.
Speaker: ron-paul (republican party)
Topic: legal-issues

Analysis: But we bet many more people saw the television ad we're fact-checking here. We think the TV ad would leave most reasonable viewers with the impression that GM has fully settled up with the government.",0
"Statement: The deal to raise the federal debt limit created the largest debt ceiling increase in Americas history.
Speaker: saxby-chambliss (republican party)
Topic: federal-budget

Analysis: Michael Stenhouse says only 14 percent of Rhode Islanders earning minimum wage or less are the sole earners for their families. Stenhouse was citing figures from an established research group that another research group, with an opposite political philosophy, found to be credible. The study he cited was based on an $8. 25 wage, rather than Rhode Islands $8 rate. But thats not enough to make a big difference.",1
"Statement: Obamacare (hit) Americans with over $500 billion in new taxes.
Speaker: us-chamber-commerce (none party)
Topic: candidates-biography,federal-budget,health-care,message-machine-2012,taxes

Analysis: Sullivan tweeted: ""From the Do As I Say Not As I Do department: federal employees owe $3. 3 billion in back taxes. ""That dollar total is correct, though this message didnt acknowledge that the 3-plus percent of delinquent federal employees and retirees compares to nearly 9 percent of taxpayers in general. Basically, fewer federal employees fail to pony up on time.",0
"Statement: Georgia has ""a dropout rate thats higher"" than Alabama's.
Speaker: john-oxendine (republican party)
Topic: education,message-machine

Analysis: And Democrats want to remind that it does. But in this case, we think Goolsbee is overreaching to make his point. Yes, Boehner and other Republicans have talked about putting a halt to all unspent stimulus -- and without being more specific, one might wonder if that includes money not yet spent on tax credits. But when you dig into the nitty-gritty of the Republicans' plan, it specifically notes that it does not include repeal of Making Work Pay.",0
"Statement: Says Obama flip-flopped on warrantless wiretapping.
Speaker: john-mccain (republican party)
Topic: terrorism

Analysis: Our rating Johnson said two-thirds of the federal budget is ""permanent law . . . it's permanently appropriated. But mandatory spending appropriations arent permanent. It isnt easy, but Congress can make changes in the law that change spending within mandatory programs.",0
"Statement: A company with 20 employees could go out of business because of health care law requirements to buy insurance.
Speaker: rick-scott (republican party)
Topic: health-care,small-business

Analysis: Obama said, ""States with the most gun laws tend to have the fewest gun deaths. ""Research shows that the more gun laws a state has, the fewer gun deaths there are. Obama gets some wiggle room because he said ""tend to"" as opposed to making a definitive statement. The problem is, however, that this is an overly general statement. The research doesnt prove a universal cause-and-effect relationship between gun laws and fewer gun deaths; it might just be a correlation. Some laws are more effective than others, and other cultural, demographic or socioeconomic factors might be the driving force behind the number of gun deaths in different states.",0
"Statement: A national study of 2,500 charter schools shows that maybe 20 percent do better than the community public schools, 40 percent or so do worse and the rest are not having any significant difference.
Speaker: james-parisi (labor-leader party)
Topic: education

Analysis: The Crossroads GPS ad said Obama has broken his promise to help millions of people facing foreclosure. ""Help"" is a vague notion, and theres certainly no doubt that the president has tried several avenues to stem the tide of home loan defaults. But theres also no doubt that his efforts have fallen far short of expectations -- and even the benchmarks he set for himself. Two primary programs aimed at helping people keep their homes -- HAMP and HARP -- have reached more households in recent months, but they are unlikely to ever help the 9 million homeowners Obama said he would assist. And its reasonable that he could have leaned harder on lenders to produce better results in the aftermath of multi-billion-dollar bank bailouts. Although Obamas efforts havent been the utter failure Crossroads suggests, there are still millions of struggling homeowners who need help in the ongoing foreclosure crisis.",1
"Statement: 3,000 teachers lost their jobs when (Crist) was governor.
Speaker: rick-scott (republican party)
Topic: economy,education,stimulus

Analysis: Muoz said, ""according to a study by the Guttmacher Institute, most women, including 98 percent of Catholic women, have used contraception. ""We read the study, which was based on long-collected, frequently cited government survey data. It says essentially that  though the statistic refers specifically to women who have had sex, a distinction Muoz didnt make. But thats not a large clarification, since most women in the study, including 70 percent of unmarried Catholic women, were sexually experienced. Catholic bishops argue its more relevant to note the percentage of sexually active women who dont want to become pregnant and who currently use hormones, IUDs or sterilization  since the smaller number would provide smaller justification for spreading the cost of contraceptives to the general public. But we think its reasonable to note that most women have used contraceptives even if they arent currently using them. It means most women would find occasion to take advantage of the new co-pay-free contraceptive rule. Meanwhile, Muoz used the phrase ""have used,"" which made it clear she meant women who had used contraception before, not necessarily now. It would have been clearest if Muoz had specified she was talking about women who have had sex  and perhaps that the statistic referred to women ages 15 to 44. But her statement was otherwise accurate.",0
"Statement: Barack Obama hasn't passed any (bills).
Speaker: joe-biden (democrat party)
Topic: job-accomplishments

Analysis: Protect Families First said in a news release that ""the average age of first marijuana use is 12, the lowest ever and still declining,"" a statement that grabbed our attention because it seemed so unlikely. After we called them, the organization said that figure was in error. And none of the studies we found suggested that 12 was the average age for first marijuana use.",0
"Statement: Bernie Sanders passed more roll call amendments in a Republican Congress than any other member.
Speaker: bernie-s (independent party)
Topic: candidates-biography

Analysis: Clinton said ""the United States is 65th out of 142 nations and other territories on equal pay. ""She has cited a finding from one international survey of executives, but other data -- including actual wage data from more than two dozen advanced countries -- shows the United States second only to Germany in the lack of gender-based wage discrimination for men and women who hold the same job.",0
"Statement: 60 percent of people on food assistance are working.
Speaker: barbara-lee (democrat party)
Topic: economy,welfare

Analysis: During the states mid-decade tax debates, the Senate under Dewhursts leadership -- and to his praise -- incorporated payroll taxes in a proposal to replace the existing business franchise tax. No payroll tax passed into law.",1
